"Actinobacteria <phylum>"	1373213
"Aquificae <phylum>"	2455
"Armatimonadetes"	935
"Bacteroidetes"	939053
"Chlamydiae"	317
"Lentisphaerae"	20
"Verrucomicrobia"	295765
"Chloroflexi"	433642
"Chrysiogenetes <phylum>"	565
"Cyanobacteria"	374756
"Deferribacteres <phylum>"	683
"Deinococcus-Thermus"	10846
"Acidobacteria"	965278
"Fibrobacteres"	340
"Marinimicrobia"	1927
"Firmicutes"	1417989
"Fusobacteria"	1546
"Gemmatimonadetes"	79073
"Nitrospinae"	349
"Nitrospirae"	102766
"Planctomycetes"	39028
"Proteobacteria"	5701261
"Spirochaetes"	445115
"Synergistetes"	1123
"Tenericutes"	572
"Thermodesulfobacteria <phylum>"	2020
"Thermotogae <phylum>"	1116
"Acetothermia"	207
"Aerophobetes"	469
"Aminicenantes"	2125
"Atribacteria"	2030
"Calescamantes"	1008
"Candidatus Saccharibacteria"	110
"Cloacimonetes"	805
"Fervidibacteria"	439
"Hydrogenedentes"	454
"Latescibacteria"	571
"Microgenomates"	204
"Omnitrophica"	1013
"Parcubacteria"	185
"Poribacteria"	3426
"Crenarchaeota"	183405
"Euryarchaeota"	148219
"Nanoarchaeota"	42
"Thaumarchaeota"	258
