"Actinobacteria <phylum>"	2444750
"Aquificae <phylum>"	1733
"Armatimonadetes"	756
"Bacteroidetes"	867651
"Chlamydiae"	333
"Lentisphaerae"	47
"Verrucomicrobia"	289149
"Chloroflexi"	540337
"Chrysiogenetes <phylum>"	667
"Cyanobacteria"	1049424
"Deferribacteres <phylum>"	829
"Deinococcus-Thermus"	10585
"Acidobacteria"	648095
"Fibrobacteres"	482
"Marinimicrobia"	3041
"Firmicutes"	632480
"Fusobacteria"	1588
"Gemmatimonadetes"	76900
"Nitrospinae"	128
"Nitrospirae"	17620
"Planctomycetes"	43688
"Proteobacteria"	5845200
"Spirochaetes"	434951
"Synergistetes"	988
"Tenericutes"	473
"Thermodesulfobacteria <phylum>"	1720
"Thermotogae <phylum>"	560
"Acetothermia"	216
"Aerophobetes"	331
"Aminicenantes"	1838
"Atribacteria"	937
"Calescamantes"	787
"candidate division BRC1"	1492
"candidate division EM 3"	15
"candidate division SR1"	36
"candidate division WWE3"	80
"candidate division ZIXI"	1560
"Candidatus Saccharibacteria"	92
"Cloacimonetes"	978
"Fervidibacteria"	395
"Haloplasmatales"	6
"Hydrogenedentes"	424
"Latescibacteria"	527
"Microgenomates"	192
"Omnitrophica"	965
"Parcubacteria"	169
"Poribacteria"	3385
"unclassified Bacteria (miscellaneous)"	15931
"Crenarchaeota"	60819
"environmental samples <Archaea>"	2045
"Euryarchaeota"	20334
"Nanoarchaeota"	17
"Thaumarchaeota"	79
"Not assigned"		16780050
