"Actinobacteria <phylum>"	1237874
"Aquificae <phylum>"	2184
"Armatimonadetes"	850
"Bacteroidetes"	849353
"Chlamydiae"	294
"Lentisphaerae"	13
"Verrucomicrobia"	265803
"Chloroflexi"	390989
"Chrysiogenetes <phylum>"	488
"Cyanobacteria"	338848
"Deferribacteres <phylum>"	593
"Deinococcus-Thermus"	9797
"Acidobacteria"	874972
"Fibrobacteres"	328
"Marinimicrobia"	1748
"Firmicutes"	1276796
"Fusobacteria"	1336
"Gemmatimonadetes"	71425
"Nitrospinae"	292
"Nitrospirae"	92987
"Planctomycetes"	35436
"Proteobacteria"	5139676
"Spirochaetes"	400987
"Synergistetes"	1012
"Tenericutes"	528
"Thermodesulfobacteria <phylum>"	1820
"Thermotogae <phylum>"	1004
"Acetothermia"	200
"Aerophobetes"	413
"Aminicenantes"	1780
"Atribacteria"	1857
"Calescamantes"	907
"candidate division BRC1"	1461
"candidate division EM 3"	10
"candidate division SR1"	35
"candidate division WWE3"	69
"candidate division ZIXI"	1567
"Candidatus Saccharibacteria"	75
"Cloacimonetes"	735
"Fervidibacteria"	410
"Haloplasmatales"	11
"Hydrogenedentes"	396
"Latescibacteria"	482
"Microgenomates"	191
"Omnitrophica"	860
"Parcubacteria"	174
"Poribacteria"	3021
"unclassified Bacteria (miscellaneous)"	12156
"Crenarchaeota"	167180
"environmental samples <Archaea>"	13820
"Euryarchaeota"	135726
"Nanoarchaeota"	28
"Thaumarchaeota"	208
"Not assigned"	16448019
