"Actinobacteria <phylum>"	2665890
"Aquificae <phylum>"	1889
"Armatimonadetes"	824
"Bacteroidetes"	946134
"Chlamydiae"	363
"Lentisphaerae"	51
"Verrucomicrobia"	315615
"Chloroflexi"	589213
"Chrysiogenetes <phylum>"	727
"Cyanobacteria"	1144350
"Deferribacteres <phylum>"	903
"Deinococcus-Thermus"	11542
"Acidobacteria"	707405
"Fibrobacteres"	526
"Marinimicrobia"	3319
"Firmicutes"	689691
"Fusobacteria"	1731
"Gemmatimonadetes"	83856
"Nitrospinae"	139
"Nitrospirae"	19213
"Planctomycetes"	47639
"Proteobacteria"	6373930
"Spirochaetes"	474294
"Synergistetes"	1077
"Tenericutes"	515
"Thermodesulfobacteria <phylum>"	1875
"Thermotogae <phylum>"	610
"Acetothermia"	244
"Aerophobetes"	374
"Aminicenantes"	2079
"Atribacteria"	1060
"Calescamantes"	890
"Candidatus Saccharibacteria"	104
"Cloacimonetes"	1106
"Fervidibacteria"	446
"Hydrogenedentes"	479
"Latescibacteria"	596
"Microgenomates"	217
"Omnitrophica"	1091
"Parcubacteria"	191
"Poribacteria"	3830
"Crenarchaeota"	64354
"Euryarchaeota"	21516
"Nanoarchaeota"	17
"Thaumarchaeota"	83
