Root_Other_Other	165.0
Root_k__Archaea_Other	59.0
Root_k__Archaea_p__Crenarchaeota	390.0
Root_k__Archaea_p__Euryarchaeota	794.0
Root_k__Bacteria_Other	9171.0
Root_k__Bacteria_p__Acidobacteria	671.0
Root_k__Bacteria_p__Actinobacteria	968.0
Root_k__Bacteria_p__Bacteroidetes	898.0
Root_k__Bacteria_p__Caldiserica	3.0
Root_k__Bacteria_p__Chlorobi	109.0
Root_k__Bacteria_p__Chloroflexi	548.0
Root_k__Bacteria_p__Cyanobacteria	260.0
Root_k__Bacteria_p__Elusimicrobia	64.0
Root_k__Bacteria_p__Firmicutes	1806.0
Root_k__Bacteria_p__Gemmatimonadetes	29.0
Root_k__Bacteria_p__Nitrospirae	192.0
Root_k__Bacteria_p__Planctomycetes	457.0
Root_k__Bacteria_p__Proteobacteria	5755.0
Root_k__Bacteria_p__Spirochaetes	97.0
Root_k__Bacteria_p__Verrucomicrobia	421.0
