Root_Other_Other	141.0
Root_k__Archaea_Other	15.0
Root_k__Archaea_p__Crenarchaeota	165.0
Root_k__Archaea_p__Euryarchaeota	117.0
Root_k__Bacteria_Other	8893.0
Root_k__Bacteria_p__Acidobacteria	490.0
Root_k__Bacteria_p__Actinobacteria	1979.0
Root_k__Bacteria_p__Bacteroidetes	879.0
Root_k__Bacteria_p__Caldiserica	1.0
Root_k__Bacteria_p__Chlorobi	756.0
Root_k__Bacteria_p__Chloroflexi	687.0
Root_k__Bacteria_p__Cyanobacteria	915.0
Root_k__Bacteria_p__Elusimicrobia	80.0
Root_k__Bacteria_p__Firmicutes	861.0
Root_k__Bacteria_p__Gemmatimonadetes	47.0
Root_k__Bacteria_p__Nitrospirae	38.0
Root_k__Bacteria_p__Planctomycetes	579.0
Root_k__Bacteria_p__Proteobacteria	4769.0
Root_k__Bacteria_p__Spirochaetes	128.0
Root_k__Bacteria_p__Verrucomicrobia	451.0
Unassignable_Other_Other	1.0
