"SEED;Carbohydrates;Organic acids;"	 65
"SEED;Carbohydrates;Monosaccharides;"	 340
"SEED;Carbohydrates;Sugar alcohols;"	 168
"SEED;Carbohydrates;Di- and oligosaccharides;"	 158
"SEED;Carbohydrates;Aminosugars;"	 56
"SEED;Carbohydrates;Central carbohydrate metabolism;"	 209
"SEED;Carbohydrates;One-carbon Metabolism;"	 143
"SEED;Carbohydrates;Polysaccharides;"	 12
"SEED;Carbohydrates;CO2 fixation;"	 101
"SEED;Carbohydrates;Fermentation;"	 53
"SEED;Carbohydrates;Glycoside hydrolases;"	 6
"SEED;Carbohydrates;Lacto-N-Biose_I_and_Galacto-N-Biose_Metabolic_Pathway;"	 8
"SEED;Carbohydrates;Unknown_sugar_utilization_(cluster_yphABCDEFG);"	 8
"SEED;Respiration;Electron donating reactions;"	 265
"SEED;Respiration;Biogenesis_of_c-type_cytochromes;"	 37
"SEED;Respiration;Reductive_Dechlorination;"	 5
"SEED;Respiration;Formate_hydrogenase;"	 58
"SEED;Respiration;Cytochrome_B6-F_complex;"	 11
"SEED;Respiration;Carbon_monoxide_induced_hydrogenase;"	 30
"SEED;Respiration;Electron accepting reactions;"	 138
"SEED;Respiration;ATP synthases;"	 21
"SEED;Respiration;Carbon_monoxide_dehydrogenase_maturation_factors;"	 5
"SEED;Respiration;Sodium Ion-Coupled Energetics;"	 15
"SEED;Respiration;Soluble_cytochromes_and_functionally_related_electron_carriers;"	 24
"SEED;Respiration;Biogenesis_of_cytochrome_c_oxidases;"	 10
"SEED;Respiration;Biogenesis_of_cbb3-type_cytochrome_c_oxidases;"	 5
"SEED;Respiration;Flavocytochrome_C;"	 2
"SEED;Nucleosides and Nucleotides;Purines;"	 78
"SEED;Nucleosides and Nucleotides;Detoxification;"	 28
"SEED;Nucleosides and Nucleotides;Hydantoin_metabolism;"	 12
"SEED;Nucleosides and Nucleotides;Adenosyl_nucleosidases;"	 7
"SEED;Nucleosides and Nucleotides;Ribonucleotide_reduction;"	 10
"SEED;Nucleosides and Nucleotides;Pyrimidines;"	 31
"SEED;Nucleosides and Nucleotides;AMP_to_3-phosphoglycerate;"	 4
"SEED;Stress Response;Oxidative stress;"	 109
"SEED;Stress Response;Flavohaemoglobin;"	 6
"SEED;Stress Response;Detoxification.1;"	 7
"SEED;Stress Response;Osmotic stress;"	 43
"SEED;Stress Response;Universal_stress_protein_family;"	 18
"SEED;Stress Response;SigmaB_stress_responce_regulation;"	 9
"SEED;Stress Response;Heat shock;"	 23
"SEED;Stress Response;Hfl_operon;"	 6
"SEED;Stress Response;Sugar-phosphate_stress_regulation;"	 2
"SEED;Stress Response;Acid stress;"	 7
"SEED;Stress Response;Dimethylarginine_metabolism;"	 3
"SEED;Stress Response;Bacterial_hemoglobins;"	 7
"SEED;Protein Metabolism;Protein degradation;"	 51
"SEED;Protein Metabolism;Protein biosynthesis;"	 220
"SEED;Protein Metabolism;Protein folding;"	 33
"SEED;Protein Metabolism;Protein processing and modification;"	 23
"SEED;Protein Metabolism;Selenoproteins;"	 12
"SEED;Protein Metabolism;Secretion;"	 31
"SEED;Regulation and Cell signaling;cAMP_signaling_in_bacteria;"	 31
"SEED;Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;"	 49
"SEED;Regulation and Cell signaling;Quorum sensing and biofilm formation;"	 38
"SEED;Regulation and Cell signaling;Proteolytic pathway;"	 9
"SEED;Regulation and Cell signaling;CytR_regulation;"	 2
"SEED;Regulation and Cell signaling;Stringent_Response,_(p)ppGpp_metabolism;"	 5
