Cyanobacteria	560004
Proteobacteria	4323131
Firmicutes	1230269
Deinococcus-Thermus	6
Candidatus_Saccharibacteria	1
Cloacimonetes	2
Fusobacteria	5
Nitrospirae	567430
Verrucomicrobia	945861
Chlamydiae	12
Bacteroidetes	1040585
Chlorobi	189223
Elusimicrobia	94587
Acidobacteria	4729015
Gemmatimonadetes	189162
Aquificae	4
Chloroflexi	1040297
Thermotogae	8
Deferribacteres	1
Chrysiogenetes	2
Thermodesulfobacteria	6
Actinobacteria	1324179
Planctomycetes	1324172
Spirochaetes	607223
Synergistetes	1
Tenericutes	492
Crenarchaeota	567489
Euryarchaeota	757623
Thaumarchaeota	2
