Cyanobacteria	1779165
Proteobacteria	4905946
Firmicutes	522408
Deinococcus-Thermus	25
Fusobacteria	2
Nitrospirae	100186
Verrucomicrobia	1001846
Chlamydiae	14
Caldiserica	6
Bacteroidetes	1002057
Chlorobi	1001875
Ignavibacteriae	1
Elusimicrobia	100173
Acidobacteria	3406097
Fibrobacteres	1
Gemmatimonadetes	200380
Aquificae	3
Chloroflexi	1402434
Thermotogae	4
Deferribacteres	1
Thermodesulfobacteria	6
Actinobacteria	2604760
Planctomycetes	1602918
Spirochaetes	644040
Synergistetes	4
Tenericutes	538
Crenarchaeota	200374
Euryarchaeota	101268
Thaumarchaeota	3
