Abiotrophia	8
Acaryochloris	11676
Acetobacter	20912
Acetobacterium	13392
Acetohalobium	0
Acholeplasma	52
Achromobacter	310
Acidaminococcus	0
Acidianus	12194
Acidilobus	7892
Acidimicrobium	0
Acidiphilium	0
Acidithiobacillus	4146
Acidobacterium	420630
Acidothermus	4674
Acidovorax	9202
Aciduliprofundum	8428
Acinetobacter	5822
Actinobacillus	58
Actinomyces	2
Actinoplanes	2
Actinospica	0
Actinosynnema	4
Adhaeribacter	60898
Aerococcus	5894
Aeromicrobium	2
Aeromonas	262
Aeropyrum	8962
Aggregatibacter	3268
Agreia	0
Agrobacterium	34
Ahrensia	0
Akkermansia	161726
Alcanivorax	14
Algoriphagus	0
Alicycliphilus	106
Alicyclobacillus	0
Aliivibrio	90
Alistipes	23524
Alkaliflexus	0
Alkalilimnicola	0
Alkaliphilus	64
Allochromatium	5278
alpha	4
Alteromonadales	12
Alteromonas	66
Aminobacterium	0
Aminomonas	0
Ammonifex	0
Amycolatopsis	23316
Amycolicicoccus	10194
Anabaena	11540
Anaerobaculum	0
Anaerococcus	0
Anaerofustis	0
Anaerolinea	61474
Anaeromyxobacter	980
Anaerostipes	26
Anaerotruncus	72
Anaplasma	2502
Anoxybacillus	9024
Aquifex	0
Arcanobacterium	4
Archaeoglobus	14
Arcobacter	1642
Aromatoleum	6562
Arthrobacter	24
Aster	0
Asticcacaulis	3776
Atopobium	2536
Aurantimonas	12
Azoarcus	2
Azorhizobium	8440
Azospirillum	5058
Azotobacter	18
Bacillus	33844
Bacteriovorax	5150
Bacteroides	91448
Bacteroidetes	0
Bartonella	3474
Baumannia	0
Bdellovibrio	5718
Beggiatoa	0
Beijerinckia	6398
beta	2
Beutenbergia	10000
Bifidobacterium	12112
Bilophila	0
Blastococcus	6
Blastopirellula	0
Blattabacterium	0
Blautia	22
Bordetella	28856
Borrelia	0
Brachybacterium	4
Brachyspira	0
Bradyrhizobium	66250
Brevibacillus	22140
Brevibacterium	16
Brevundimonas	2
Brucella	50354
Bryantella	10
Buchnera	0
Bulleidia	0
Burkholderia	50644
Burkholderiales	0
Butyrivibrio	11554
Caldanaerobius	2
Caldicellulosiruptor	9840
Caldilinea	93374
Caldisericum	0
Calditerrivibrio	0
Caldithrix	0
Caldivirga	11724
Calothrix	2
Caminibacter	0
Campylobacter	5696
Campylobacterales	4
Candidatus_Accumulibacter	7850
Candidatus_Amoebophilus	0
Candidatus_Arthromitus	0
Candidatus_Azobacteroides	0
Candidatus_Blochmannia	0
Candidatus_Carsonella	0
Candidatus_Chloracidobacterium	248154
Candidatus_Desulforudis	6912
Candidatus_Hamiltonella	2
Candidatus_Hodgkinia	0
Candidatus_Korarchaeum	0
Candidatus_Koribacter	603222
Candidatus_Liberibacter	1410
Candidatus_Midichloria	0
Candidatus_Moranella	2
Candidatus_Nitrospira	225762
Candidatus_Pelagibacter	1510
Candidatus_Phytoplasma	0
Candidatus_Protochlamydia	0
Candidatus_Puniceispirillum	3926
Candidatus_Rickettsia	16868
Candidatus_Riesia	0
Candidatus_Ruthia	0
Candidatus_Solibacter	1121374
Candidatus_Sulcia	0
Candidatus_Tremblaya	0
Candidatus_Vesicomyosocius	0
Candidatus_Zinderia	0
Capnocytophaga	0
Carboxydibrachium	434
Carboxydothermus	6
Cardiobacterium	4
Carnobacterium	16
Catenibacterium	0
Catenulispora	23852
Catonella	6
Caulobacter	12300
Cellulomonas	8698
Cellulophaga	33236
Cellvibrio	7138
Cenarchaeum	0
Chelativorans	6768
Chitinophaga	65312
Chlamydia	0
Chlamydophila	0
Chlorobaculum	5002
Chlorobium	4616
Chloroflexus	192016
Chloroherpeton	7570
Chromobacterium	4
Chromohalobacter	0
Chryseobacterium	82
Citreicella	2
Citrobacter	1198
Clavibacter	7116
Cloacibacillus	0
Clostridiales	4
Clostridium	6
Collimonas	8126
Collinsella	6
Colwellia	8534
Comamonas	8432
Conexibacter	13912
Congregibacter	6
Coprococcus	1574
Coprothermobacter	3454
Coraliomargarita	236550
Corallococcus	16346
Coriobacterium	0
Corynebacterium	13006
Coxiella	2550
Croceibacter	0
Cronobacter	15614
Cryptobacterium	0
Cryptosporangium	6
Cupriavidus	450
Cyanobacterium	1710
Cyanobium	10
Cyanothece	8694
Cyclobacterium	43468
Cytophaga	29846
Dechloromonas	0
Dechlorosoma	2
Deferribacter	0
Dehalobium	166
Dehalococcoides	24494
Dehalogenimonas	24892
Deinococcus	0
Delftia	186
Denitrovibrio	0
Dermacoccus	56
Desulfarculus	5558
Desulfatibacillum	10398
Desulfitobacterium	11536
Desulfobacca	0
Desulfobacterium	8852
Desulfobulbus	5836
Desulfococcus	5992
Desulfohalobium	2
Desulfomicrobium	5974
Desulfonema	0
Desulfosarcina	0
Desulfosporosinus	20486
Desulfotalea	8
Desulfotomaculum	11758
Desulfovibrio	2
Desulfurispirillum	90
Desulfurivibrio	0
Desulfurobacterium	0
Desulfurococcus	9112
Dethiosulfovibrio	0
Dialister	0
Dichelobacter	1648
Dickeya	7358
Dictyoglomus	0
Dinoroseobacter	2
Dokdonia	16
Dorea	466
Dyadobacter	0
Edwardsiella	6674
Eggerthella	128
Ehrlichia	17402
Eikenella	90
Elusimicrobium	55756
Enhydrobacter	2
Enterobacter	7186
Enterobacteriaceae	32
Enterococcus	26
Erwinia	6176
Erysipelothrix	4794
Erysipelotrichaceae	62
Erythrobacter	2
Escherichia	207900
Ethanoligenens	9558
Eubacterium	64
Exiguobacterium	9656
Faecalibacterium	246
Ferrimonas	6606
Ferroglobus	13764
Fervidobacterium	14
Fibrobacter	0
Filifactor	0
Finegoldia	4830
Flavobacteria	0
Flavobacteriaceae	17258
Flavobacteriales	4
Flavobacterium	18
Flectobacillus	0
Flexistipes	0
Fluviicola	31344
Francisella	52144
Frankia	46
Frateuria	4
Fulvimarina	0
Fusobacterium	0
Gallibacterium	106
Gallionella	4636
gamma	28
Gamma	7098
Gardnerella	2788
Gemella	0
Gemmatimonas	184298
genus	read_count
Geobacillus	10738
Geobacter	10506
Geodermatophilus	16
Gillisia	2
Glaciecola	7954
Gloeobacter	8034
Gloeothece	6
Gluconacetobacter	4760
Gluconobacter	3872
Gordonia	11352
Gordonibacter	5984
Gramella	25050
Granulibacter	3874
Granulicatella	2
Granulicella	442244
Haemophilus	15562
Hahella	11544
Halalkalicoccus	0
Halanaerobium	0
Haliangium	15348
Haliscomenobacter	59880
Haloarcula	21048
Halobacterium	12390
Haloferax	0
Halogeometricum	2
Halomicrobium	0
Halomonas	6194
Halonatronum	0
Halophilic	6
Halopiger	25334
Haloquadratum	33490
Halorhabdus	0
Halorhodospira	3854
Halorubrum	130
Haloterrigena	26906
Halothermothrix	7862
Halothiobacillus	0
Helicobacter	14464
Heliobacterium	112
Herbaspirillum	8732
Herminiimonas	5132
Herpetosiphon	117002
Hippea	0
Hirschia	0
Hoeflea	10
Holdemania	16
Holophaga	0
Hydrogenivirga	0
Hydrogenobacter	0
Hydrogenobaculum	0
Hyperthermus	9006
Hyphomicrobium	5506
Hyphomonas	5604
Idiomarina	4
Ignicoccus	6478
Ignisphaera	10388
Ilyobacter	0
Intrasporangium	0
Isoptericola	0
Isosphaera	158708
Janibacter	2
Jannaschia	0
Janthinobacterium	6276
Jiangella	0
Jonesia	0
Jonquetella	6
Joostella	56
Kangiella	0
Ketogulonicigenium	7810
Kineococcus	2
Kingella	32
Kitasatospora	19724
Klebsiella	14142
Kocuria	12
Kordia	4
Kosmotoga	0
Kribbella	2
Krokinobacter	22044
Kyrpidia	10928
Kytococcus	5478
Lachnospiraceae	12
Lacinutrix	20
Lactobacillus	6
Lactococcus	22302
Laribacter	4692
Lawsonia	3526
Leadbetterella	27010
Leeuwenhoekiella	8
Legionella	32888
Leifsonia	4928
Lentisphaera	0
Leptonema	0
Leptospira	391610
Leptospirillum	123244
Leptothrix	7578
Leptotrichia	0
Leuconostoc	4420
Limnobacter	0
Listeria	9130
Loktanella	0
Lyngbya	2
Lysinibacillus	38
Macrococcus	5996
Magnetococcus	7344
Magnetospirillum	0
Mahella	22
Mannheimia	20
Maribacter	0
Maricaulis	0
marine	2
Marinithermus	0
Marinitoga	0
Marinobacter	6702
Marinomonas	8006
Mariprofundus	0
Marivirga	30
Megamonas	0
Megasphaera	0
Meiothermus	0
Melissococcus	2
Mesoplasma	0
Mesorhizobium	64
Metallosphaera	12500
Methanobacterium	16700
Methanobrevibacter	0
Methanocaldococcus	9718
Methanocella	19664
Methanococcoides	2
Methanococcus	4542
Methanocorpusculum	10816
Methanoculleus	0
Methanogenium	10
Methanohalobium	0
Methanohalophilus	0
Methanoplanus	0
Methanopyrus	0
Methanoregula	16488
Methanosaeta	0
Methanosalsum	13284
Methanosarcina	41656
Methanosphaera	0
Methanosphaerula	0
Methanospirillum	24322
Methanothermobacter	10560
Methanothermococcus	4
Methanothermus	6422
Methanotorris	2
Methylacidiphilum	135762
Methylibium	6168
Methylobacillus	2
Methylobacterium	3792
Methylocella	2
Methylococcus	4898
Methylomicrobium	7282
Methylomonas	0
Methylophaga	0
Methylophilales	0
Methylotenera	3630
Methylovorus	6354
Micavibrio	3454
Microbacterium	0
Micrococcus	16
Microcoleus	6
Microcystis	10572
Microlunatus	12348
Micromonospora	6
Microscilla	0
Mitsuokella	2
Mobiluncus	3974
Mollicutes	12
Moorella	0
Moraxella	26
Moritella	0
Muricauda	2
Mycobacterium	154200
Mycoplasma	0
Myxococcus	576
Nakamurella	8
Nanoarchaeum	0
Natranaerobius	10100
Natrialba	25884
Natronomonas	16922
Nautilia	2172
ND	0
Neisseria	21844
Neorickettsia	0
Niastella	0
Nitratifractor	0
Nitratiruptor	0
Nitrobacter	5092
Nitrococcus	0
Nitrosococcus	5318
Nitrosomonas	4070
Nitrosopumilus	0
Nitrosospira	4660
Nocardia	13132
Nocardioides	10750
Nocardiopsis	16
Nodularia	10
Nostoc	11694
'Nostoc	9648
Novosphingobium	6
Oceanibulbus	0
Oceanicaulis	6
Oceanicola	0
Oceanimonas	5266
Oceanithermus	0
Oceanobacillus	44
Oceanobacter	0
Oceanospirillum	0
Ochrobactrum	4234
Octadecabacter	7488
Odoribacter	29670
Oenococcus	10
Oligotropha	8
Olsenella	3746
OM252	4
OM60	0
Onion	0
Opitutus	387768
Oribacterium	8
Orientia	588
Oscillibacter	0
Owenweeksia	0
Oxalobacter	4
Paenibacillus	116
Paludibacter	0
Pantoea	18830
Parabacteroides	30
Parachlamydia	0
Paracoccus	56
Paraprevotella	288
Parascardovia	2
Parasutterella	12
Parvibaculum	5958
Parvimonas	0
Parvularcula	4200
Pasteurella	3198
Patulibacter	0
Pectobacterium	8386
Pediococcus	4984
Pedobacter	35506
Pelagibacter	2
Pelagibacterium	5992
Pelobacter	5470
Pelodictyon	7022
Pelotomaculum	4
Peptoniphilus	8
Peptostreptococcus	24
Persephonella	0
Petrotoga	10
Phaeobacter	5626
Phascolarctobacterium	28
Phenylobacterium	2
Photobacterium	242
Photorhabdus	18
Phycisphaera	102316
Picrophilus	8832
Pirellula	182798
Planctomyces	156920
Plesiocystis	0
Polaribacter	2
Polaromonas	8230
Polymorphum	7212
Polynucleobacter	2966
Porphyromonas	12
Prevotella	23654
Prochlorococcus	2314
Promicromonospora	2
Propionibacterium	22956
Prosthecochloris	5662
Proteus	6380
Providencia	50
Pseudoalteromonas	4792
Pseudogulbenkiania	6678
Pseudomonas	83902
Pseudonocardia	15672
Pseudoramibacter	10
Pseudovibrio	8628
Pseudoxanthomonas	5108
Psychrobacter	56
Psychroflexus	28896
Psychromonas	7090
Pusillimonas	5930
Pyramidobacter	6
Pyrobaculum	12860
Pyrococcus	68
Pyrolobus	10160
Rahnella	7682
Ralstonia	2094
Ramlibacter	6176
Reinekea	0
Renibacterium	4
Rhizobium	15172
Rhodobacter	7366
Rhodobacteraceae	2
Rhodobacterales	4
Rhodococcus	518
Rhodoferax	7276
Rhodomicrobium	2
Rhodopirellula	214894
Rhodopseudomonas	13632
Rhodospirillum	6704
Rhodothermus	20888
Rickettsia	16106
Riemerella	16180
Rikenella	362
Robiginitalea	0
Roseburia	12444
Roseibium	2
Roseiflexus	107122
Roseobacter	6430
Roseomonas	0
Roseovarius	2
Rothia	4270
Rubrivivax	7908
Rubrobacter	6530
Ruegeria	6278
Ruminococcaceae	62
