Abiotrophia	2
Acaryochloris	37786
Acetobacter	26942
Acetobacterium	5508
Acetohalobium	0
Acholeplasma	22
Achromobacter	144
Acidaminococcus	0
Acidianus	4306
Acidilobus	2754
Acidimicrobium	0
Acidiphilium	0
Acidithiobacillus	5432
Acidobacterium	305054
Acidothermus	9264
Acidovorax	11894
Aciduliprofundum	1126
Acinetobacter	7070
Actinobacillus	62
Actinomyces	20
Actinoplanes	34
Actinospica	4
Actinosynnema	10
Adhaeribacter	21756
Aerococcus	2428
Aeromicrobium	4
Aeromonas	366
Aeropyrum	3118
Aggregatibacter	4188
Agreia	2
Agrobacterium	92
Ahrensia	0
Akkermansia	172272
Alcanivorax	18
Algoriphagus	0
Alicycliphilus	104
Alicyclobacillus	0
Aliivibrio	28
Alistipes	22738
Alkaliflexus	0
Alkalilimnicola	0
Alkaliphilus	16
Allochromatium	6734
alpha	10
Alteromonadales	16
Alteromonas	70
Aminobacterium	0
Aminomonas	0
Ammonifex	0
Amycolatopsis	46370
Amycolicicoccus	20158
Anabaena	37368
Anaerobaculum	0
Anaerococcus	0
Anaerofustis	0
Anaerolinea	83340
Anaeromyxobacter	1268
Anaerostipes	24
Anaerotruncus	26
Anaplasma	3060
Anoxybacillus	3618
Aquifex	0
Arcanobacterium	4
Archaeoglobus	0
Arcobacter	2126
Aromatoleum	8444
Arthrobacter	50
Aster	0
Asticcacaulis	4724
Atopobium	5026
Aurantimonas	32
Azoarcus	0
Azorhizobium	10844
Azospirillum	6474
Azotobacter	16
Bacillus	34076
Bacteriovorax	6526
Bacteroides	88668
Bartonella	4190
Baumannia	0
Bdellovibrio	7316
Beggiatoa	0
Beijerinckia	8158
beta	0
Beutenbergia	19782
Bifidobacterium	24230
Blastococcus	24
Blastopirellula	0
Blattabacterium	0
Blautia	26
Bordetella	37316
Borrelia	0
Brachybacterium	6
Brachyspira	0
Bradyrhizobium	278726
Brevibacillus	8992
Brevibacterium	30
Brevundimonas	0
Brucella	14456
Bryantella	2
Buchnera	0
Bulleidia	0
Burkholderia	15260
Butyrivibrio	4724
Caldanaerobius	0
Caldicellulosiruptor	4018
Caldilinea	126724
Caldisericum	0
Calditerrivibrio	0
Caldithrix	0
Caldivirga	4132
Calothrix	10
Caminibacter	0
Campylobacter	1732
Campylobacterales	6
Candidatus_Accumulibacter	10190
Candidatus_Amoebophilus	0
Candidatus_Arthromitus	0
Candidatus_Azobacteroides	0
Candidatus_Blochmannia	0
Candidatus_Carsonella	0
Candidatus_Chloracidobacterium	179896
Candidatus_Desulforudis	2842
Candidatus_Hamiltonella	0
Candidatus_Hodgkinia	0
Candidatus_Korarchaeum	0
Candidatus_Koribacter	436958
Candidatus_Liberibacter	1700
Candidatus_Midichloria	0
Candidatus_Moranella	2
Candidatus_Nitrospira	40166
Candidatus_Pelagibacter	1902
Candidatus_Phytoplasma	0
Candidatus_Protochlamydia	0
Candidatus_Puniceispirillum	5118
Candidatus_Rickettsia	4798
Candidatus_Riesia	0
Candidatus_Ruthia	0
Candidatus_Solibacter	812388
Candidatus_Sulcia	0
Candidatus_Tremblaya	0
Candidatus_Vesicomyosocius	0
Candidatus_Zinderia	0
Capnocytophaga	0
Carboxydibrachium	134
Carboxydothermus	0
Cardiobacterium	0
Carnobacterium	8
Catenibacterium	0
Catenulispora	47402
Catonella	2
Caulobacter	15744
Cellulomonas	17180
Cellulophaga	32292
Cellvibrio	9072
Cenarchaeum	0
Centipeda	2
Chelativorans	8758
Chitinophaga	63474
Chlamydia	0
Chlamydophila	0
Chlorobaculum	26714
Chlorobium	24968
Chloroflexus	260912
Chloroherpeton	41146
Chromobacterium	4
Chromohalobacter	0
Chryseobacterium	84
Citreicella	0
Citrobacter	572
Clavibacter	14224
Cloacibacillus	0
Clostridiales	4
Clostridium	2
Collimonas	10492
Collinsella	6
Colwellia	10858
Comamonas	10830
Conexibacter	27826
Congregibacter	4
Coprococcus	1966
Coprothermobacter	1390
Coraliomargarita	251932
Corallococcus	21204
Coriobacterium	0
Corynebacterium	26034
Coxiella	3256
Croceibacter	2
Cronobacter	19156
Cryptobacterium	0
Cryptosporangium	0
Cupriavidus	274
Cyanobacterium	5458
Cyanobium	44
Cyanothece	27782
Cyclobacterium	42186
Cytophaga	28856
Dechloromonas	0
Dechlorosoma	2
Deferribacter	0
Dehalobium	148
Dehalococcoides	33016
Dehalogenimonas	33878
Deinococcus	0
Delftia	166
Denitrovibrio	0
Dermacoccus	32
Desulfarculus	7046
Desulfatibacillum	13360
Desulfitobacterium	4772
Desulfobacca	0
Desulfobacterium	11316
Desulfobulbus	7516
