Abiotrophia	6
Acaryochloris	16224
Acetobacter	29078
Acetobacterium	18488
Acetohalobium	0
Acholeplasma	54
Achromobacter	428
Acidaminococcus	0
Acidianus	16836
Acidilobus	10828
Acidimicrobium	0
Acidiphilium	0
Acidithiobacillus	5846
Acidobacterium	580180
Acidothermus	6450
Acidovorax	12806
Aciduliprofundum	11516
Acinetobacter	8070
Actinobacillus	62
Actinomyces	14
Actinoplanes	14
Actinospica	2
Actinosynnema	10
Adhaeribacter	84740
Aerococcus	8228
Aeromicrobium	2
Aeromonas	348
Aeropyrum	12394
Aggregatibacter	4552
Agreia	0
Agrobacterium	42
Ahrensia	0
Akkermansia	222956
Alcanivorax	10
Algoriphagus	0
Alicycliphilus	124
Alicyclobacillus	0
Aliivibrio	126
Alistipes	32282
Alkaliflexus	2
Alkalilimnicola	0
Alkaliphilus	68
Allochromatium	7364
alpha	12
Alteromonadales	20
Alteromonas	90
Aminobacterium	0
Aminomonas	0
Ammonifex	0
Amycolatopsis	32044
Amycolicicoccus	14020
Anabaena	15874
Anaerobaculum	0
Anaerococcus	0
Anaerofustis	0
Anaerolinea	84548
Anaeromyxobacter	1346
Anaerostipes	40
Anaerotruncus	100
Anaplasma	3444
Anoxybacillus	12394
Aquifex	0
Arcanobacterium	14
Archaeoglobus	22
Arcobacter	2186
Aromatoleum	9184
Arthrobacter	26
Aster	0
Asticcacaulis	5146
Atopobium	3578
Aurantimonas	10
Azoarcus	4
Azorhizobium	11610
Azospirillum	6968
Azotobacter	14
Bacillus	47234
Bacteriovorax	7118
Bacteroides	126558
Bartonella	4652
Baumannia	0
Bdellovibrio	7942
Beggiatoa	2
Beijerinckia	8918
beta	2
Beutenbergia	13774
Bifidobacterium	16728
Blastococcus	12
Blastopirellula	0
Blattabacterium	0
Blautia	24
Bordetella	40166
Borrelia	0
Brachybacterium	0
Brachyspira	0
Bradyrhizobium	79636
Brevibacillus	30530
Brevibacterium	24
Brevundimonas	2
Brucella	69704
Bryantella	18
Buchnera	0
Bulleidia	0
Burkholderia	69688
Butyrivibrio	15946
Caldanaerobius	4
Caldicellulosiruptor	13698
Caldilinea	128890
Caldisericum	0
Calditerrivibrio	0
Caldithrix	0
Caldivirga	16158
Calothrix	6
Caminibacter	2
Campylobacter	7940
Campylobacterales	4
Candidatus_Accumulibacter	10932
Candidatus_Amoebophilus	0
Candidatus_Arthromitus	0
Candidatus_Azobacteroides	0
Candidatus_Blochmannia	0
Candidatus_Carsonella	0
Candidatus_Chloracidobacterium	341840
Candidatus_Desulforudis	9654
Candidatus_Hamiltonella	0
Candidatus_Hodgkinia	0
Candidatus_Korarchaeum	0
Candidatus_Koribacter	832644
Candidatus_Liberibacter	1942
Candidatus_Midichloria	0
Candidatus_Moranella	2
Candidatus_Nitrospira	311784
Candidatus_Pelagibacter	2140
Candidatus_Phytoplasma	0
Candidatus_Protochlamydia	0
Candidatus_Puniceispirillum	5490
Candidatus_Rickettsia	23386
Candidatus_Riesia	0
Candidatus_Ruthia	0
Candidatus_Solibacter	1546944
Candidatus_Sulcia	0
Candidatus_Tremblaya	0
Candidatus_Vesicomyosocius	0
Candidatus_Zinderia	0
Capnocytophaga	2
Carboxydibrachium	626
Carboxydothermus	0
Cardiobacterium	0
Carnobacterium	24
Catenibacterium	0
Catenulispora	32830
Catonella	12
Caulobacter	16962
Cellulomonas	12054
Cellulophaga	46204
Cellvibrio	9768
Cenarchaeum	0
Centipeda	4
Chelativorans	9436
Chitinophaga	90350
Chlamydia	0
Chlamydophila	0
Chlorobaculum	6952
Chlorobium	6400
Chloroflexus	265720
Chloroherpeton	10676
Chromobacterium	18
Chromohalobacter	2
Chryseobacterium	100
Citreicella	0
Citrobacter	1614
Clavibacter	10042
Cloacibacillus	0
Clostridiales	10
Clostridium	6
Collimonas	11304
Collinsella	10
Colwellia	11764
Comamonas	11740
Conexibacter	19458
Congregibacter	2
Coprococcus	2192
Coprothermobacter	4682
Coraliomargarita	326102
Corallococcus	22820
Coriobacterium	0
Corynebacterium	18092
Coxiella	3572
Croceibacter	6
Cronobacter	21644
Cryptobacterium	0
Cupriavidus	594
Cyanobacterium	2406
Cyanobium	22
Cyanothece	12014
Cyclobacterium	60110
Cytophaga	41474
Dechloromonas	0
Dechlorosoma	0
Deferribacter	0
Dehalobium	194
Dehalococcoides	33882
Dehalogenimonas	34338
Deinococcus	0
Delftia	208
Denitrovibrio	0
Dermacoccus	84
Desulfarculus	7608
Desulfatibacillum	14324
Desulfitobacterium	16256
Desulfobacca	2
Desulfobacterium	12158
Desulfobulbus	8084
Desulfococcus	8284
Desulfohalobium	0
Desulfomicrobium	8298
Desulfonema	0
Desulfosarcina	0
Desulfosporosinus	28400
Desulfotalea	32
Desulfotomaculum	16316
Desulfovibrio	2
Desulfurispirillum	126
Desulfurivibrio	0
Desulfurobacterium	0
Desulfurococcus	12546
Dethiosulfovibrio	0
Dialister	0
Dichelobacter	2320
Dickeya	10214
Dictyoglomus	0
Dinoroseobacter	0
Dokdonia	18
Dorea	592
Dyadobacter	0
Edwardsiella	9338
Eggerthella	136
Ehrlichia	24074
Eikenella	106
Elusimicrobium	76702
Enhydrobacter	0
Enterobacter	9998
Enterobacteriaceae	70
Enterococcus	36
Eremococcus	8
Erwinia	8570
Erysipelothrix	6644
Erysipelotrichaceae	24
Erythrobacter	0
Escherichia	289052
Ethanoligenens	13086
Eubacterium	56
Exiguobacterium	13190
Faecalibacterium	402
Ferrimonas	9152
Ferroglobus	18908
Fervidobacterium	14
Fibrobacter	0
Filifactor	0
Finegoldia	6726
Flavobacteria	0
Flavobacteriaceae	23680
Flavobacteriales	2
Flavobacterium	34
Flectobacillus	0
Flexistipes	0
Fluviicola	43448
Francisella	72422
Frankia	52
Frateuria	4
Fulvimarina	0
Fusobacterium	0
Gallibacterium	132
Gallionella	6442
gamma	32
Gamma	9802
Gardnerella	3936
Gemella	4
Gemmatimonas	253628
genus	read_count
Geobacillus	14986
Geobacter	14642
Geodermatophilus	12
Gillisia	2
Glaciecola	11092
Gloeobacter	11234
Gloeothece	4
Gluconacetobacter	6682
Gluconobacter	5348
Gordonia	15626
Gordonibacter	8410
Gramella	34578
Granulibacter	5442
Granulicatella	6
Granulicella	610712
Haemophilus	21924
Hahella	16032
Halalkalicoccus	0
Halanaerobium	0
Haliangium	21284
Haliscomenobacter	82332
Haloarcula	29020
Halobacterium	17270
Haloferax	0
Halogeometricum	0
Halomicrobium	0
Halomonas	8588
Halonatronum	0
Halophilic	8
Halopiger	34800
Haloquadratum	46166
Halorhabdus	2
Halorhodospira	5286
Halorubrum	192
Haloterrigena	37408
Halothermothrix	10862
Halothiobacillus	0
Helicobacter	20308
Heliobacterium	140
Herbaspirillum	12046
Herminiimonas	7072
Herpetosiphon	161994
Hippea	0
Hirschia	0
Hoeflea	14
Holdemania	22
Holophaga	0
Hydrogenivirga	0
Hydrogenobacter	0
Hydrogenobaculum	0
Hyperthermus	12416
Hyphomicrobium	7540
Hyphomonas	7778
Idiomarina	16
Ignicoccus	8962
Ignisphaera	14260
Ilyobacter	0
Intrasporangium	0
Isoptericola	2
Isosphaera	219150
Janibacter	6
Jannaschia	0
Janthinobacterium	8716
Jiangella	0
Jonesia	2
Jonquetella	8
Joostella	76
Kangiella	0
Ketogulonicigenium	10876
Kineococcus	2
Kingella	34
Kitasatospora	27308
Klebsiella	19652
Kocuria	10
Kordia	4
Kosmotoga	0
Kribbella	0
Krokinobacter	30336
Kyrpidia	15070
Kytococcus	7658
Lachnospiraceae	14
Lacinutrix	40
Lactobacillus	4
Lactococcus	31328
Laribacter	6496
Lawsonia	4886
Leadbetterella	37468
Leeuwenhoekiella	12
Legionella	46452
Leifsonia	6920
Lentisphaera	0
Leptonema	0
Leptospira	545486
Leptospirillum	169890
Leptothrix	10646
Leptotrichia	0
Leuconostoc	6134
Limnobacter	4
Listeria	12544
Loktanella	0
Lyngbya	6
Lysinibacillus	60
Macrococcus	8240
Magnetococcus	10238
Magnetospirillum	2
Mahella	24
Mannheimia	54
Maribacter	2
Maricaulis	0
marine	0
Marinithermus	0
Marinitoga	0
Marinobacter	9220
Marinomonas	11040
Mariprofundus	0
Marivirga	36
Megamonas	0
Megasphaera	0
Meiothermus	0
Melissococcus	0
Mesoplasma	0
Mesorhizobium	76
Metallosphaera	17268
Methanobacterium	23334
Methanobrevibacter	0
Methanocaldococcus	13410
Methanocella	27216
Methanococcoides	0
Methanococcus	6218
Methanocorpusculum	14900
Methanoculleus	0
Methanogenium	18
Methanohalobium	0
Methanohalophilus	2
Methanoplanus	0
Methanopyrus	0
Methanoregula	22822
Methanosaeta	0
Methanosalsum	18410
Methanosarcina	57380
Methanosphaera	0
Methanosphaerula	0
